,Cancer,Ductal,Macrophages,Mast,Monocytes,T,mDCs,pDCs
32x21,0.0023154975,0.79785454,5.403041e-13,0.08532634,0.010392884,0.0041348916,0.073062204,0.026913599999999996
32x22,0.2683969,0.5189319,0.10561629,6.3105e-14,0.012197982,0.05789374,0.027442524,0.009520671999999999
32x23,0.3212975,0.49702248,1.4045954e-13,6.426330000000001e-14,0.051224585999999996,0.0016368306,0.1209643,0.007854298000000001
32x24,0.14432497,0.48979068,0.0082934555,5.1722366e-14,0.035900182999999995,0.03780451,0.23084633,0.053039882000000003
32x25,0.33658051,0.39746776,0.121373415,4.5560112999999996e-14,2.529953e-13,2.7503790000000006e-13,0.13198903,0.012589218999999999
32x26,3.3264192000000002e-12,0.8398708,0.06565178,7.919945e-14,0.08997874,0.0044985875,2.4068494999999997e-12,4.722232e-13
32x27,2.8026634e-13,0.7249515000000001,0.04587863,0.08920143,3.8577553e-13,0.034445185,0.09877981,0.006743444
32x28,0.07872554,0.6513922,0.19548924,9.498955e-14,0.018033078,0.053019118,1.6305261e-13,0.0033407852000000003
32x29,4.444096599999999e-12,0.63199794,0.027276354,0.21522644,0.08145685,0.020249836,3.1942336e-13,0.023792645
32x30,0.08405702,0.5559151,0.2539281,0.0011687452,0.013552301999999999,1.4098529999999998e-13,0.09137867,7.1657545e-13
32x31,0.078018725,0.38992614,0.11385437,0.31507787,9.434580000000001e-14,0.010451907,0.09267101400000001,1.0445345e-12
32x32,0.015425923999999999,0.72255594,5.7453945999999994e-12,0.06742922,0.035944834,0.032679506000000004,0.12596459999999998,2.7578103e-13
32x33,0.087267645,0.41794443,0.15824716,3.7678523e-14,0.014381633000000001,0.00785824,0.29562518,0.01867559
32x34,0.055685665,0.6325026,0.047177967,0.14623317,1.221625e-12,0.025234057999999997,0.046843924,0.046322595
32x35,0.18105929999999998,0.5329153,1.1652551e-13,0.16762888,0.08232501,0.03607153,9.836042e-14,3.9674045e-13
32x36,0.29323056,0.5513483,0.013322721000000001,8.927499e-14,0.0028814925,0.015807171999999998,0.09297404,0.0304356
32x37,2.0194626e-13,0.71291983,0.11021909,5.3313914e-14,9.385771999999998e-13,0.032015238,0.13226527,0.012580663
32x38,0.13398439,0.50609505,0.11567155,0.11616423,0.01564139,0.0029299306,0.09095482,0.018558664
32x39,0.25026086,0.48067096,0.26906815,3.4956874e-14,5.3334903e-14,9.493261e-14,6.2217283e-13,9.464587e-14
32x40,0.08152608,0.73037153,1.8432215000000002e-13,0.09690844,8.747143e-14,0.015727246,0.055073477,0.020393262
32x41,0.15227881,0.5232085999999999,0.0440642,4.0824582000000005e-14,2.548917e-13,0.0054417616,0.27500665,2.7620317000000003e-12
32x42,0.18012744,0.62047654,2.2524184e-13,4.3476389999999995e-14,1.9691898000000002e-13,2.9307172000000003e-13,0.17145066,0.027945345
32x43,2.1264455000000003e-12,0.8306357,0.114669025,4.9130695999999996e-14,1.5945542e-13,0.011738337,0.03921723,0.0037398278
32x44,0.06685651,0.69207007,0.046976107999999996,5.7486554e-14,1.9475587e-13,1.5794097e-12,0.161469,0.032628242
32x45,4.4935290000000006e-13,0.83654165,0.09672846,3.7556638e-14,0.038389046,0.028340862999999997,2.292922e-13,3.7217367e-13
32x46,0.26410809999999996,0.5495956,0.11480833,3.5762012e-14,7.788128e-14,0.004360566,0.06214955,0.0049778987
32x47,0.2033534,0.6272300000000001,0.08213963,6.133293e-14,1.5727200000000001e-13,7.2793025e-13,0.08645655,0.00082041125
32x48,0.13538115,0.5788562,0.25295895,5.204354400000001e-14,1.7559454e-13,1.2922797e-11,0.03280361,2.436211e-13
32x49,0.030494705,0.74037147,1.24419745e-11,4.2624855999999996e-14,0.050557863,0.0577432,0.08349514,0.037337624
33x0,0.5496393,0.16652405,0.14000225,0.07321785,0.05758918,0.013027323,1.9967726e-13,1.0510137e-13
33x1,0.31023377,0.24378099,0.3276263,0.09045329,6.654338e-14,2.1663395999999998e-13,0.027905606,2.3423670000000003e-13
33x2,0.3168179,0.41750950000000003,2.4882163e-13,7.862878e-14,0.0056126774,8.6317173e-13,0.18286784,0.07719208
33x3,0.3925973,0.33210802,0.07922276,5.2277319999999996e-14,3.7875234e-13,0.013306763999999999,0.18276523,1.0431868e-12
33x4,0.32264924,0.54575723,2.4173223e-13,2.6640436e-14,0.0031092938000000002,0.02588663,0.09910251,0.003494963
33x5,0.6024559,0.23378503,0.13278987,5.0416062e-14,0.03096925,2.7781138e-13,1.494253e-13,1.8528974e-13
33x6,0.20296578,0.5373163000000001,0.07443567,0.1262691,0.05861924599999999,0.00039396627,3.288618e-13,2.3296154999999997e-12
33x7,0.28794798,0.5392971999999999,5.812993000000001e-13,5.698871e-14,6.474492e-13,9.664681999999998e-13,0.14276282,0.029991927999999998
33x8,0.19390962,0.59017146,0.032569982000000004,6.964512999999999e-14,0.121857,2.961537e-13,0.030292978999999998,0.031198991000000002
33x9,0.34071633,0.49960938,7.298373e-14,0.14855333,5.7458155e-14,0.011120908,1.840159e-13,2.2658715e-12
33x10,0.23393379999999997,0.59376925,0.05042955,5.6650404e-14,2.0903471e-13,0.022484862999999997,0.09068826,0.008694231
33x11,0.22883552,0.40220934,0.018064083999999998,0.2546175,0.07209943,0.0131198075,1.8563673e-13,0.011054241999999999
33x12,0.023809608,0.57622766,0.018861102,0.20616077,1.1489494999999998e-13,0.0027605665,0.16510972,0.007070549000000001
33x13,0.016477317,0.78269076,0.07802366,4.3957876e-14,8.714283e-14,1.205859e-13,0.12280819999999999,3.0269588e-13
33x14,0.38749802,0.4706076,0.004418836,0.12118713,0.0013752874,0.0017465996,3.4065003e-13,0.013166413
33x15,0.30575672,0.507699,3.8762336e-13,3.694693e-14,0.05180137,2.1192136e-13,0.13474292,2.9747052e-13
33x16,0.1855911,0.7236363,0.0007587683500000001,9.4293016e-14,2.8068290000000003e-13,0.013481956000000002,0.073826864,0.0027049324
33x17,2.5240212999999997e-13,0.7914574000000001,0.08141723,8.663689500000001e-14,0.10180628,0.015807778,0.00951124,1.7935034e-13
33x18,7.580484999999999e-13,0.7108285,0.0088128615,0.13283047,3.5650936000000003e-13,0.11658983,0.024035165,0.0069031864000000005
33x19,0.033400137,0.7865379,0.02091536,0.12346614,1.0849568400000001e-13,3.353626e-13,0.035680477,4.433842000000001e-13
33x20,0.1718421,0.6633916,0.11038323,5.2546447999999997e-14,0.054383095,2.2030412000000002e-13,1.507056e-13,1.5479531e-13
33x21,0.07327139,0.69053835,0.044260285999999996,6.541923400000001e-14,0.008122696,0.022218445,0.16112694,0.00046195519999999996
33x22,0.0068681138,0.8541999,0.075468905,7.809322e-14,2.1706696000000002e-13,7.835286e-13,0.06346311,1.5912621e-12
33x23,0.2779717,0.56389904,7.119615e-13,4.7753975999999996e-14,0.0058624027,1.1842432000000001e-11,0.14409029999999998,0.008176586999999999
33x24,0.042863578,0.9114821,0.030926391,3.8867290000000004e-14,0.004872862,6.0877492e-12,1.0980125e-13,0.009855078
33x25,0.043932263,0.68576795,0.1113163,0.15024792,3.071453e-13,0.008045831,1.1084100000000001e-13,0.0006897009
33x26,1.3513473e-12,0.8248575,0.13727541,4.4419272e-14,1.873402e-13,0.008508227,0.0293589,2.0209070000000003e-13
33x27,0.20158426,0.7093554,0.04976041,5.4675356999999997e-14,1.3237837e-12,3.7978940000000005e-13,0.027506316,0.011793511000000001
33x28,9.532275e-13,0.78232056,0.038209766,1.07433105e-13,0.015502925,0.010360179,0.13782941,0.015777139
33x29,0.066843785,0.747138,0.06820878,6.072546599999999e-14,3.0469366e-13,8.1224366e-13,0.0828702,0.03493923
33x30,0.279557,0.57114655,2.3525013e-13,3.5801080000000004e-14,2.6373513e-13,0.025005799,0.12429056,1.4962967e-13
33x31,0.19655503,0.57171947,0.044632766,5.410556799999999e-14,0.0011857619000000001,0.053403582000000005,0.11342100000000001,0.01908238
33x32,0.17327565,0.6212,4.0738593e-13,5.3069308e-14,0.10321374,2.0262031e-13,0.06700355599999999,0.03530702
33x33,0.04995484,0.64812857,0.17152087,0.10996716,0.0010588067999999999,0.019369634,1.9997902999999998e-13,1.8440227e-13
33x34,1.7639350999999998e-13,0.6694865,0.07441002,6.277543500000001e-14,3.2914882e-13,4.189204000000001e-13,0.2214805,0.034622967000000004
33x35,0.08169204,0.39177114,0.35505655,0.12843564,3.0343986e-13,1.491129e-13,0.04304466,8.2178703e-13
33x36,0.07579327,0.7360723000000001,7.298724999999999e-14,0.07472703,0.0870365,0.02637095,6.713623e-14,3.8807125e-13
33x37,1.3541260000000001e-12,0.6844904,3.5887339e-13,0.18834074,0.11673547,0.004848135999999999,0.005585258399999999,2.777303e-13
33x38,0.15053365,0.80304915,1.6173419e-13,3.6918216e-14,8.404322e-14,5.308059e-13,0.03766396,0.00875329
33x39,0.12290066,0.613504,0.0006136505,6.8030535e-14,2.979073e-13,1.2818829e-12,0.26298168,8.877074399999999e-13
33x40,0.09538077,0.6456105,2.6368006e-13,0.24896994,0.005014307,0.0019947337,1.8633951e-13,0.0030298246999999998
33x41,0.15751742,0.677955,0.030292027000000003,5.2111225e-14,4.4913197e-13,3.2155327e-12,0.13423565,2.4729117000000003e-13
33x42,0.038845066,0.8802837,7.8809816e-14,5.0324985e-14,0.07637797,0.0014122853,9.558902e-13,0.0030809508
33x43,3.5025113000000003e-13,0.74942094,3.796949e-12,5.8387885e-14,0.00761687,0.02863586,0.21432629,2.2236918999999997e-13
33x44,0.14030147,0.7121801,1.5851851999999998e-13,4.5468315e-14,1.2313287e-13,0.06131716,0.08620136,3.271322e-13
33x45,0.03479954,0.7893974,2.2299672999999997e-12,4.9761254e-14,0.019268516,0.035172787000000004,0.06143352,0.059928164000000006
33x46,0.1286178,0.56327176,3.874028e-13,5.3270349999999997e-14,0.029047692000000003,0.039432656,0.20573656,0.033893473
33x47,0.111748286,0.7030695,4.4777802e-13,5.5889287000000004e-14,0.049117315999999994,0.012830168000000001,0.12323479999999999,4.3476938e-13
33x48,0.11677592,0.605105,0.09083978,5.0302280000000004e-14,1.1625239999999998e-13,1.1359045e-12,0.17058086,0.016698493000000002
33x49,0.26388213,0.45821649999999997,0.033436764,5.647726299999999e-14,0.113127105,0.03994495,0.05118230000000001,0.04021031
34x0,0.37198687,0.44093502,0.038905464,5.7105565e-14,0.009501175,0.012774552,0.12589695,1.31557985e-11
34x1,0.40687674,0.27353784,0.12675050000000002,3.2947027e-14,0.012599578,0.06667502,0.10812541,0.0054349788
34x2,0.48819655,0.31554428,0.060144536,1.0530389e-13,0.041569717,0.004612082,0.084322214,0.0056106686
34x3,0.2490951,0.4557089,0.21747127,5.0404125e-14,0.07772472,4.089037e-13,2.883034e-13,2.85056e-13
34x4,0.40545452,0.43708715,0.05601441,4.7597397e-14,0.0055331569999999995,0.030849412000000003,0.06288828,0.0021730633
34x5,0.39143485,0.3130481,0.19003977,4.7794617e-14,2.2800276e-13,0.021316346,0.08416093,1.2176359e-11
34x6,0.38063696,0.40236044,0.022071788,0.061981067,1.0968604e-13,0.008284614000000001,0.11896067,0.0057044109999999995
34x7,0.51099896,0.2940388,0.12675348,5.877711e-14,0.0006464738400000001,0.0026329088,0.06492936,2.2158778000000001e-13
34x8,0.27050662,0.5432557,0.117401406,5.1558007999999996e-14,0.024653861000000003,0.014015713999999999,0.0033969097,0.026769731
34x9,0.24232602,0.5576285,7.636757e-13,4.952478e-14,1.8316021e-13,0.020539733,0.17950575,3.8220712e-13
34x10,0.20635629,0.6405873000000001,0.03378877,4.2077168e-14,0.003359968,0.0026787452000000002,0.08356732,0.029661711
34x11,0.08056815,0.68077534,0.0086982325,4.7681833e-14,2.1322042999999998e-13,3.1322397000000003e-13,0.22467141,0.005286916
34x12,0.18512009,0.59600085,3.7097604e-13,6.116614599999999e-14,0.052779272,0.0007154661599999999,0.1501575,0.015226836
34x13,0.15659048,0.6358034,0.14682086,5.6661358e-14,0.034657117,0.021514269,8.371679000000001e-13,0.0046139257
34x14,1.2763033999999999e-12,0.7487526,0.2512474,3.4501194e-14,1.2248102e-13,1.5349381000000002e-13,2.7286043e-13,8.758333e-14
34x15,0.22598463,0.5991658000000001,8.525255e-12,0.15416218,0.0055693705,2.580244e-13,3.0065414e-13,0.015117972
34x16,0.27480996,0.6402316,2.5089120000000004e-13,4.167141e-14,0.0040688370000000005,0.021356745,0.05953286,4.5673887e-13
34x17,0.031926375,0.8857616,6.494926999999999e-13,4.7770327000000005e-14,3.3542692e-13,0.009950198,0.072361834,3.0852345e-12
34x18,0.07354856,0.8023773,2.2867618e-13,5.4226643000000005e-14,4.3829745999999994e-13,0.010062999,0.087772265,0.02623889
34x19,0.014747641,0.80944806,0.017710773,4.5929115e-14,0.021859,0.0049450276000000005,0.11342568,0.017863799
34x20,2.1857302e-13,0.8667735999999999,9.266521e-13,0.06975403,1.5783874e-13,2.4302747e-13,0.06347233,6.0166856e-13
34x21,2.7601103e-12,0.9219287,1.1803083e-12,6.528094999999999e-14,0.058139699999999996,3.2306093999999998e-12,0.0040794640000000005,0.015852116
34x22,0.19262390000000001,0.75700325,5.0838793e-13,5.273706e-14,0.050372846,1.7163698e-13,2.7084972e-13,2.7787576e-13
34x23,0.14010032,0.8531516,0.006748068,5.0528272999999996e-14,7.371028e-14,1.2654129e-13,9.187068400000001e-14,9.559326999999999e-14
34x24,0.06549395,0.8948749,5.134261599999999e-13,1.2274726e-13,0.00533519,0.03234506,0.0019508435999999998,3.1398241e-12
34x25,0.330214,0.51623267,0.04382985,4.005072e-14,1.0901813e-13,0.014837071,0.08521016,0.009676141999999999
34x26,0.0018638354999999998,0.93582517,1.4849134e-13,4.3935585e-14,0.062311016,2.4549278e-13,1.08968966e-13,2.589457e-12
34x27,0.33859488,0.6295388000000001,0.0048358296,3.9484814e-14,6.929340999999999e-13,6.8284083e-13,1.27489e-12,0.027030442000000002
34x28,1.7946727000000002e-13,0.7448382,9.432652000000001e-14,0.19381924,0.04920207,1.4286814e-12,1.4338457000000001e-13,0.012140504
34x29,0.09930451,0.8295953000000001,2.2695699e-13,8.745016e-14,0.07033762,1.9087214e-13,6.102226e-13,0.0007625589500000001
34x30,0.017399073,0.7425312,0.23431408,6.242725000000001e-14,0.005755621,2.9726020000000005e-13,3.2259847e-13,1.5746501e-13
34x31,0.055279635,0.86814153,1.574378e-13,5.3644957999999996e-14,0.06219385,0.014384948,7.992298e-14,1.7756428000000001e-13
34x32,0.16248943,0.76327366,1.4300656e-12,3.3694073e-14,1.2055224e-13,5.2743004e-13,0.038135443,0.036101423
34x33,0.024703935,0.81884,1.5516975e-05,0.0019973048,1.0128895e-12,0.040733118,0.06640566,0.047304526
34x34,0.018028922,0.74985963,0.08633171,3.9117845e-14,1.4332941e-13,1.2550868e-13,0.14577973,3.1367763e-13
34x35,0.052059077,0.8300888000000001,3.1924454999999996e-13,4.9114772e-14,0.006157831,0.02932639,0.06846548,0.013902398
34x36,0.23816767,0.7618323,1.2762674e-13,5.4839874000000007e-14,1.4717847999999998e-13,4.888135e-12,1.079489e-13,2.2625387000000002e-13
34x37,0.0106344875,0.9038575999999999,0.0054210330000000004,5.954289e-14,0.061475296,0.0046079434,1.9908883e-13,0.014003633
34x38,0.20516628,0.7948337,2.0362406000000002e-13,5.6678037000000004e-14,1.6073861e-13,1.5086005e-13,1.4520610000000001e-13,1.2927615e-13
34x39,0.2502989,0.6326593,0.046162046,4.9171607999999995e-14,1.399866e-13,2.0640435000000002e-13,0.06726199,0.0036177768
34x40,0.22939256,0.70994043,9.546006999999999e-14,5.3148555999999994e-14,0.04008508,0.020581888,7.274765499999999e-14,9.212229e-14
34x41,0.01766865,0.9764957000000001,0.00035084345000000003,5.456879299999999e-14,1.1844743e-13,6.802283e-13,7.5631076e-13,0.005484841
34x42,0.014224698999999999,0.70941097,3.8633972e-13,4.926639e-14,0.011184257,0.057339583,0.18994166,0.017898781000000002
34x43,1.9411614e-13,0.9333802999999999,1.8586641999999998e-13,5.7314444e-14,0.059816983,0.0068027014000000005,1.7426897e-13,1.0628336e-12
34x44,0.04150862,0.80750877,1.415672e-12,4.850598e-14,4.621744000000001e-13,1.5188465e-12,0.15098262,2.643874e-13
34x45,0.09533404599999999,0.8167767,0.030800172999999997,5.7027184e-14,4.914075300000001e-13,2.8372056e-13,0.05708905,5.6407812000000004e-12
34x46,0.22482957,0.69257003,2.967513e-13,2.9342204e-14,1.5170368000000002e-13,1.0521223e-13,0.08260041,1.2618702e-13
34x47,0.001291184,0.72401017,0.07116174,4.9297487e-14,0.03607351,0.014567851000000001,0.15289560000000002,3.1729098e-13
34x48,0.21423778,0.5886722,8.2775497e-13,4.2419400000000005e-14,1.2328192e-13,3.4522287e-13,0.1936415,0.0034485671
34x49,2.517614e-13,0.6411214,0.25163105,5.3783543e-14,0.10724758,2.1723067999999998e-13,1.5521675e-12,3.6772985e-12
35x0,0.18673623,0.5737651,1.7447132e-13,4.985547e-14,0.04482218599999999,0.025748275,0.16892819,2.6180272999999996e-12
35x1,0.35722524,0.2213154,0.14882946,8.646834e-14,0.03802997,0.005737908000000001,0.22638908,0.0024729616
35x2,0.27646550000000003,0.41132697,0.086294256,0.15870607,0.00061805366,0.01692498,0.049664214000000005,1.7830611000000001e-12
35x3,0.5923109999999999,0.31807506,0.054538928,4.977421e-14,1.5821411e-13,7.813965999999999e-13,0.035075042,8.092512e-13
35x4,0.41475904,0.42884058,0.07389249,4.631502599999999e-14,0.046015237,0.017167894,0.019135127,0.00018953896
35x5,0.60693336,0.21401304,0.11290802,4.3243695000000004e-14,0.0075152940000000005,2.2162729999999997e-13,0.053663865,0.0049663829999999996
35x6,0.2571826,0.3476265,2.2331570000000002e-13,5.6186524000000006e-14,2.1542316999999998e-13,0.05354653,0.29959816,0.042046115
35x7,0.24976818,0.50474143,0.13068148,4.678083e-14,0.0008572914500000001,5.662978e-13,0.11395154,6.485816700000001e-13
35x8,0.27663699999999997,0.48446634,1.0809413e-12,4.8259014e-14,0.00023894558999999998,0.0040367986,0.21851553,0.016105484
35x9,0.48938420000000005,0.35765707,1.4561483e-13,3.3408247e-14,0.020447912,0.01123341,0.05304696,0.06823044
35x10,0.28435925,0.24733200000000002,5.4794434e-13,0.33026585,6.195416e-14,0.041808296,0.07871597,0.01751865
35x11,0.23518856,0.41737297,2.522147e-13,0.0744549,0.004609050999999999,0.10422757,0.13092938,0.033217553
35x12,0.24561855,0.57625085,0.028906485,6.200944599999999e-14,0.04681158,0.005969164399999999,0.071369,0.025074352
35x13,0.20930265,0.6291251,0.010633673500000001,5.6990545e-14,0.047614507,0.052159715,0.051164318,5.745774500000001e-12
35x14,0.018760724,0.7312446,0.0049909609999999995,0.12425575400000001,2.7816895e-13,1.5821105e-13,0.12074797,1.1087791999999999e-11
35x15,0.26346552,0.6825982,1.337255e-13,3.5961397e-14,0.0027183227000000003,0.01169773,0.017952505,0.021567846
35x16,0.16074277,0.5133714,0.0043509067,0.14388818,6.408145e-13,0.03977234,0.13543664,0.0024377098
35x17,0.04916039,0.82567596,9.881369e-13,0.12516364,9.8425215e-14,3.3097494e-13,6.001486999999999e-13,2.1622316e-13
35x18,0.058009803,0.928948,2.1442118999999998e-13,1.9959384e-14,3.4664654e-14,0.0110200895,0.0020220957,1.3583712e-13
35x19,2.4690105e-13,0.99911743,0.0008825808,2.7894788999999998e-14,1.7575726e-13,1.0920096000000001e-13,7.3821906e-13,5.923048599999999e-14
35x20,3.210877e-13,0.9994074000000001,2.9707316e-13,5.013234e-14,0.00059259246,2.4089825e-12,8.809364000000001e-14,9.452983e-13
35x21,0.028682651,0.9502594999999999,0.0008486729,2.8200917000000004e-14,2.065634e-13,0.020209191,1.8252605e-13,1.1114625e-13
35x22,0.028256824,0.966082,9.89094e-14,3.0259303e-14,1.5165767e-13,0.0056611467,1.0362037e-13,1.2118708e-12
35x23,1.6843277000000001e-13,0.99683285,2.0225739000000002e-13,3.273537e-14,0.0031671834,1.2794249999999999e-13,1.7839555e-13,2.6094098e-13
35x24,4.0092913e-13,1.0,7.254942999999999e-14,2.754848e-14,8.167881e-14,9.769838599999999e-14,5.2229887999999997e-14,3.4349585000000003e-13
35x25,0.0022034566,0.99779654,9.075151e-14,4.858338e-14,8.0928184e-14,1.297295e-13,6.156421e-14,1.1785092e-13
35x26,0.039599842999999996,0.9547594000000001,6.1807066e-14,5.5186760000000005e-14,5.6035515e-14,0.005640766,4.934922e-14,8.564089e-14
35x27,5.71311e-13,1.0,8.269509e-14,3.0990083e-14,9.8159965e-14,1.2749059e-13,1.1889846e-13,1.0196422e-12
35x28,0.0025026153,0.9830853999999999,4.9590750000000004e-14,2.5916269999999998e-14,0.0025225834,0.01188938,6.627033e-14,6.828213000000001e-13
35x29,0.044052206,0.9481036,6.991042e-14,4.1904092000000005e-14,0.0016095797000000001,0.0062345914,5.3982517999999995e-14,1.5186046e-13
35x30,1.1785065e-13,0.9932685,9.757926599999999e-14,3.0810393e-14,5.1055476e-13,1.6674058999999999e-13,6.8993354e-14,0.006731467
35x31,2.9869309999999993e-13,0.99711514,6.054321e-13,3.5760253999999996e-14,2.0187277e-13,1.5296578000000001e-12,0.0022960773,0.0005887891000000001
35x32,0.0319493,0.9680508,5.308453e-14,3.1805599999999996e-14,6.6640094e-14,6.725878e-14,3.9685062e-14,7.258952000000001e-14
35x33,0.022920622,0.9770794,3.4632518e-14,1.6547693e-14,2.1664498999999997e-14,7.7337855e-14,2.9408554e-14,5.893044e-14
35x34,3.7168752e-13,1.0,5.925707e-14,2.9787065999999997e-14,1.1840102e-13,1.6437254e-13,7.213604e-14,4.0689267e-13
35x35,2.317212e-13,0.99893844,1.9494096e-13,3.024202e-14,6.843597e-13,0.0010615091,7.340718e-14,1.0951373000000001e-13
